r,t,f,y,ProductionByTechnologyAnnual
REGION1,LNDAGRBC1C04,WTRSURBC1,2033,3.8731
REGION1,LNDAGRBC1C04,WTRSURBC1,2034,3.8767
REGION1,LNDAGRBC1C04,WTRSURBC1,2035,3.8804
REGION1,LNDAGRBC1C04,WTRSURBC1,2036,3.8841
REGION1,LNDAGRBC1C04,WTRSURBC1,2037,3.8877
REGION1,LNDAGRBC1C04,WTRSURBC1,2038,3.8915
REGION1,LNDAGRBC1C04,WTRSURBC1,2039,3.8953
REGION1,LNDAGRBC1C04,WTRSURBC1,2040,3.8992
REGION1,LNDAGRBC1C04,WTRSURBC1,2041,3.9031
REGION1,LNDAGRBC1C04,WTRSURBC1,2042,3.907
REGION1,LNDAGRBC1C04,WTRSURBC1,2043,3.911
REGION1,LNDAGRBC1C04,WTRSURBC1,2044,3.915
REGION1,LNDAGRBC1C04,WTRSURBC1,2045,3.919
REGION1,LNDAGRBC1C04,WTRSURBC1,2046,3.9231
REGION1,LNDAGRBC1C04,WTRSURBC1,2047,3.9273
REGION1,LNDAGRBC1C04,WTRSURBC1,2048,3.9315
REGION1,LNDAGRBC1C04,WTRSURBC1,2049,3.9357
REGION1,LNDAGRBC1C04,WTRSURBC1,2050,3.94
REGION1,LNDAGRBC1C05,LND4PWR,2020,8.3998
REGION1,LNDAGRBC1C05,LND4PWR,2021,8.4034
REGION1,LNDAGRBC1C05,LND4PWR,2022,8.4067
REGION1,LNDAGRBC1C05,LND4PWR,2023,8.4103
REGION1,LNDAGRBC1C05,LND4PWR,2024,8.4206
REGION1,LNDAGRBC1C05,LND4PWR,2025,8.7201
REGION1,LNDAGRBC1C05,LND4PWR,2026,8.7887
REGION1,LNDAGRBC1C05,LND4PWR,2027,8.8471
REGION1,LNDAGRBC1C05,LND4PWR,2028,8.8496
REGION1,LNDAGRBC1C05,LND4PWR,2029,8.8522
REGION1,LNDAGRBC1C05,LND4PWR,2030,8.8548
REGION1,LNDAGRBC1C05,LND4PWR,2031,8.8584
REGION1,LNDAGRBC1C05,LND4PWR,2032,8.8621
REGION1,LNDAGRBC1C05,LND4PWR,2033,8.866
REGION1,LNDAGRBC1C05,LND4PWR,2034,8.8697
REGION1,LNDAGRBC1C05,LND4PWR,2035,8.8732
REGION1,LNDAGRBC1C05,LND4PWR,2036,8.8771
REGION1,LNDAGRBC1C05,LND4PWR,2037,8.8805
REGION1,LNDAGRBC1C05,LND4PWR,2038,8.8838
REGION1,LNDAGRBC1C05,LND4PWR,2039,8.8884
REGION1,LNDAGRBC1C05,LND4PWR,2040,8.8933
REGION1,LNDAGRBC1C05,LND4PWR,2041,8.8983
REGION1,LNDAGRBC1C05,LND4PWR,2042,8.8916
REGION1,LNDAGRBC1C05,LND4PWR,2043,8.9073
REGION1,LNDAGRBC1C05,LND4PWR,2044,8.9125
REGION1,LNDAGRBC1C05,LND4PWR,2045,8.9176
REGION1,LNDAGRBC1C05,LND4PWR,2046,9.1211
REGION1,LNDAGRBC1C05,LND4PWR,2047,9.5331
REGION1,LNDAGRBC1C05,LND4PWR,2048,10.341
REGION1,LNDAGRBC1C05,LND4PWR,2049,11.1489
REGION1,LNDAGRBC1C05,LND4PWR,2050,15.9885
REGION1,LNDAGRBC1C05,WTREVTBC1,2020,200.8509
REGION1,LNDAGRBC1C05,WTREVTBC1,2021,198.9116
REGION1,LNDAGRBC1C05,WTREVTBC1,2022,198.9174
REGION1,LNDAGRBC1C05,WTREVTBC1,2023,198.5308
REGION1,LNDAGRBC1C05,WTREVTBC1,2024,198.283
REGION1,LNDAGRBC1C05,WTREVTBC1,2025,198.2555
REGION1,LNDAGRBC1C05,WTREVTBC1,2026,198.1637
REGION1,LNDAGRBC1C05,WTREVTBC1,2027,202.6145
REGION1,LNDAGRBC1C05,WTREVTBC1,2028,202.4848
REGION1,LNDAGRBC1C05,WTREVTBC1,2029,202.4011
REGION1,LNDAGRBC1C05,WTREVTBC1,2030,202.3391
REGION1,LNDAGRBC1C05,WTREVTBC1,2031,202.2135
REGION1,LNDAGRBC1C05,WTREVTBC1,2032,202.2265
REGION1,LNDAGRBC1C05,WTREVTBC1,2033,202.1484
REGION1,LNDAGRBC1C05,WTREVTBC1,2034,202.1043
REGION1,LNDAGRBC1C05,WTREVTBC1,2035,206.7722
REGION1,LNDAGRBC1C05,WTREVTBC1,2036,207.066
REGION1,LNDAGRBC1C05,WTREVTBC1,2037,207.1047
REGION1,LNDAGRBC1C05,WTREVTBC1,2038,207.1768
REGION1,LNDAGRBC1C05,WTREVTBC1,2039,207.2802
REGION1,LNDAGRBC1C05,WTREVTBC1,2040,207.2153
REGION1,LNDAGRBC1C05,WTREVTBC1,2041,207.1169
REGION1,LNDAGRBC1C05,WTREVTBC1,2042,207.0189
REGION1,LNDAGRBC1C05,WTREVTBC1,2043,206.9316
REGION1,LNDAGRBC1C05,WTREVTBC1,2044,206.8453
REGION1,LNDAGRBC1C05,WTREVTBC1,2045,206.7568
REGION1,LNDAGRBC1C05,WTREVTBC1,2046,206.6622
REGION1,LNDAGRBC1C05,WTREVTBC1,2047,206.5581
REGION1,LNDAGRBC1C05,WTREVTBC1,2048,206.4369
REGION1,LNDAGRBC1C05,WTREVTBC1,2049,206.3181
REGION1,LNDAGRBC1C05,WTREVTBC1,2050,206.0358
REGION1,LNDAGRBC1C05,WTRGRCBC1,2020,6.4707
REGION1,LNDAGRBC1C05,WTRGRCBC1,2021,6.4078
REGION1,LNDAGRBC1C05,WTRGRCBC1,2022,6.408
REGION1,LNDAGRBC1C05,WTRGRCBC1,2023,6.3955
REGION1,LNDAGRBC1C05,WTRGRCBC1,2024,6.3875
REGION1,LNDAGRBC1C05,WTRGRCBC1,2025,6.3876
REGION1,LNDAGRBC1C05,WTRGRCBC1,2026,6.3848
REGION1,LNDAGRBC1C05,WTRGRCBC1,2027,6.5294
REGION1,LNDAGRBC1C05,WTRGRCBC1,2028,6.5252
REGION1,LNDAGRBC1C05,WTRGRCBC1,2029,6.5225
REGION1,LNDAGRBC1C05,WTRGRCBC1,2030,6.5205
REGION1,LNDAGRBC1C05,WTRGRCBC1,2031,6.5164
REGION1,LNDAGRBC1C05,WTRGRCBC1,2032,6.5168
REGION1,LNDAGRBC1C05,WTRGRCBC1,2033,6.5143
REGION1,LNDAGRBC1C05,WTRGRCBC1,2034,6.5129
REGION1,LNDAGRBC1C05,WTRGRCBC1,2035,6.6643
REGION1,LNDAGRBC1C05,WTRGRCBC1,2036,6.6739
REGION1,LNDAGRBC1C05,WTRGRCBC1,2037,6.6751
REGION1,LNDAGRBC1C05,WTRGRCBC1,2038,6.6775
REGION1,LNDAGRBC1C05,WTRGRCBC1,2039,6.6808
REGION1,LNDAGRBC1C05,WTRGRCBC1,2040,6.6787
REGION1,LNDAGRBC1C05,WTRGRCBC1,2041,6.6756
REGION1,LNDAGRBC1C05,WTRGRCBC1,2042,6.6724
REGION1,LNDAGRBC1C05,WTRGRCBC1,2043,6.6696
REGION1,LNDAGRBC1C05,WTRGRCBC1,2044,6.6668
REGION1,LNDAGRBC1C05,WTRGRCBC1,2045,6.664
REGION1,LNDAGRBC1C05,WTRGRCBC1,2046,6.6616
REGION1,LNDAGRBC1C05,WTRGRCBC1,2047,6.6595
REGION1,LNDAGRBC1C05,WTRGRCBC1,2048,6.6583
REGION1,LNDAGRBC1C05,WTRGRCBC1,2049,6.6571
REGION1,LNDAGRBC1C05,WTRGRCBC1,2050,6.6639
REGION1,LNDAGRBC1C05,WTRSURBC1,2020,82.0019
REGION1,LNDAGRBC1C05,WTRSURBC1,2021,81.2159
REGION1,LNDAGRBC1C05,WTRSURBC1,2022,81.2184
REGION1,LNDAGRBC1C05,WTRSURBC1,2023,81.0619
REGION1,LNDAGRBC1C05,WTRSURBC1,2024,80.962
REGION1,LNDAGRBC1C05,WTRSURBC1,2025,80.9677
REGION1,LNDAGRBC1C05,WTRSURBC1,2026,80.9343
REGION1,LNDAGRBC1C05,WTRSURBC1,2027,82.742
REGION1,LNDAGRBC1C05,WTRSURBC1,2028,82.6895
REGION1,LNDAGRBC1C05,WTRSURBC1,2029,82.6557
REGION1,LNDAGRBC1C05,WTRSURBC1,2030,82.6307
REGION1,LNDAGRBC1C05,WTRSURBC1,2031,82.58
REGION1,LNDAGRBC1C05,WTRSURBC1,2032,82.5855
REGION1,LNDAGRBC1C05,WTRSURBC1,2033,82.5541
REGION1,LNDAGRBC1C05,WTRSURBC1,2034,82.5364
REGION1,LNDAGRBC1C05,WTRSURBC1,2035,84.429
REGION1,LNDAGRBC1C05,WTRSURBC1,2036,84.5483
REGION1,LNDAGRBC1C05,WTRSURBC1,2037,84.5642
REGION1,LNDAGRBC1C05,WTRSURBC1,2038,84.5936
REGION1,LNDAGRBC1C05,WTRSURBC1,2039,84.6358
REGION1,LNDAGRBC1C05,WTRSURBC1,2040,84.6098
REGION1,LNDAGRBC1C05,WTRSURBC1,2041,84.5702
REGION1,LNDAGRBC1C05,WTRSURBC1,2042,84.53
REGION1,LNDAGRBC1C05,WTRSURBC1,2043,84.4955
REGION1,LNDAGRBC1C05,WTRSURBC1,2044,84.4608
REGION1,LNDAGRBC1C05,WTRSURBC1,2045,84.4253
REGION1,LNDAGRBC1C05,WTRSURBC1,2046,84.3983
REGION1,LNDAGRBC1C05,WTRSURBC1,2047,84.3793
REGION1,LNDAGRBC1C05,WTRSURBC1,2048,84.3756
REGION1,LNDAGRBC1C05,WTRSURBC1,2049,84.3729
REGION1,LNDAGRBC1C05,WTRSURBC1,2050,84.5305
REGION1,LNDAGRBC1C06,LND4PWR,2020,0.0448
REGION1,LNDAGRBC1C06,LND4PWR,2021,0.0453
REGION1,LNDAGRBC1C06,LND4PWR,2022,0.0458
REGION1,LNDAGRBC1C06,LND4PWR,2023,0.0463
REGION1,LNDAGRBC1C06,LND4PWR,2024,0.0468
REGION1,LNDAGRBC1C06,LND4PWR,2025,0.0474
REGION1,LNDAGRBC1C06,LND4PWR,2026,0.0479
REGION1,LNDAGRBC1C06,LND4PWR,2027,0.0484
REGION1,LNDAGRBC1C06,LND4PWR,2028,0.0489
REGION1,LNDAGRBC1C06,LND4PWR,2029,0.0495
REGION1,LNDAGRBC1C06,LND4PWR,2030,0.05
REGION1,LNDAGRBC1C06,LND4PWR,2031,0.0506
REGION1,LNDAGRBC1C06,LND4PWR,2032,0.0511
REGION1,LNDAGRBC1C06,LND4PWR,2033,0.0517
REGION1,LNDAGRBC1C06,LND4PWR,2034,0.0523
REGION1,LNDAGRBC1C06,LND4PWR,2035,0.0528
REGION1,LNDAGRBC1C06,LND4PWR,2036,0.0534
REGION1,LNDAGRBC1C06,LND4PWR,2037,0.054
REGION1,LNDAGRBC1C06,LND4PWR,2038,0.0546
REGION1,LNDAGRBC1C06,LND4PWR,2039,0.0552
REGION1,LNDAGRBC1C06,LND4PWR,2040,0.0558
REGION1,LNDAGRBC1C06,LND4PWR,2041,0.0564
REGION1,LNDAGRBC1C06,LND4PWR,2042,0.057
REGION1,LNDAGRBC1C06,LND4PWR,2043,0.0577
REGION1,LNDAGRBC1C06,LND4PWR,2044,0.0583
REGION1,LNDAGRBC1C06,LND4PWR,2045,0.0589
REGION1,LNDAGRBC1C06,LND4PWR,2046,0.0596
REGION1,LNDAGRBC1C06,LND4PWR,2047,0.0602
REGION1,LNDAGRBC1C06,LND4PWR,2048,0.0609
REGION1,LNDAGRBC1C06,LND4PWR,2049,0.0616
REGION1,LNDAGRBC1C06,LND4PWR,2050,0.0623
REGION1,LNDAGRBC1C06,WTREVTBC1,2020,5.8139
REGION1,LNDAGRBC1C06,WTREVTBC1,2021,5.8147
REGION1,LNDAGRBC1C06,WTREVTBC1,2022,5.8156
REGION1,LNDAGRBC1C06,WTREVTBC1,2023,5.8165
REGION1,LNDAGRBC1C06,WTREVTBC1,2024,5.8173
REGION1,LNDAGRBC1C06,WTREVTBC1,2025,5.8183
REGION1,LNDAGRBC1C06,WTREVTBC1,2026,5.8192
REGION1,LNDAGRBC1C06,WTREVTBC1,2027,5.8201
REGION1,LNDAGRBC1C06,WTREVTBC1,2028,5.821
REGION1,LNDAGRBC1C06,WTREVTBC1,2029,5.822
REGION1,LNDAGRBC1C06,WTREVTBC1,2030,5.8228
REGION1,LNDAGRBC1C06,WTREVTBC1,2031,5.8238
REGION1,LNDAGRBC1C06,WTREVTBC1,2032,5.8247
REGION1,LNDAGRBC1C06,WTREVTBC1,2033,5.8256
REGION1,LNDAGRBC1C06,WTREVTBC1,2034,5.8267
REGION1,LNDAGRBC1C06,WTREVTBC1,2035,5.8275
REGION1,LNDAGRBC1C06,WTREVTBC1,2036,5.8285
REGION1,LNDAGRBC1C06,WTREVTBC1,2037,5.8296
REGION1,LNDAGRBC1C06,WTREVTBC1,2038,5.8306
REGION1,LNDAGRBC1C06,WTREVTBC1,2039,5.8316
REGION1,LNDAGRBC1C06,WTREVTBC1,2040,5.8326
REGION1,LNDAGRBC1C06,WTREVTBC1,2041,5.8336
REGION1,LNDAGRBC1C06,WTREVTBC1,2042,5.8346
REGION1,LNDAGRBC1C06,WTREVTBC1,2043,5.8359
REGION1,LNDAGRBC1C06,WTREVTBC1,2044,5.8369
REGION1,LNDAGRBC1C06,WTREVTBC1,2045,5.8379
REGION1,LNDAGRBC1C06,WTREVTBC1,2046,5.8391
REGION1,LNDAGRBC1C06,WTREVTBC1,2047,5.8401
REGION1,LNDAGRBC1C06,WTREVTBC1,2048,5.8413
REGION1,LNDAGRBC1C06,WTREVTBC1,2049,5.8425
REGION1,LNDAGRBC1C06,WTREVTBC1,2050,5.8437
REGION1,LNDAGRBC1C06,WTRGRCBC1,2020,0.0898
REGION1,LNDAGRBC1C06,WTRGRCBC1,2021,0.0898
REGION1,LNDAGRBC1C06,WTRGRCBC1,2022,0.0899
REGION1,LNDAGRBC1C06,WTRGRCBC1,2023,0.0899
REGION1,LNDAGRBC1C06,WTRGRCBC1,2024,0.0899
REGION1,LNDAGRBC1C06,WTRGRCBC1,2025,0.09
REGION1,LNDAGRBC1C06,WTRGRCBC1,2026,0.09
REGION1,LNDAGRBC1C06,WTRGRCBC1,2027,0.0901
REGION1,LNDAGRBC1C06,WTRGRCBC1,2028,0.0901
REGION1,LNDAGRBC1C06,WTRGRCBC1,2029,0.0901
REGION1,LNDAGRBC1C06,WTRGRCBC1,2030,0.0902
REGION1,LNDAGRBC1C06,WTRGRCBC1,2031,0.0902
REGION1,LNDAGRBC1C06,WTRGRCBC1,2032,0.0903
REGION1,LNDAGRBC1C06,WTRGRCBC1,2033,0.0903
REGION1,LNDAGRBC1C06,WTRGRCBC1,2034,0.0903
REGION1,LNDAGRBC1C06,WTRGRCBC1,2035,0.0904
REGION1,LNDAGRBC1C06,WTRGRCBC1,2036,0.0904
REGION1,LNDAGRBC1C06,WTRGRCBC1,2037,0.0905
REGION1,LNDAGRBC1C06,WTRGRCBC1,2038,0.0905
REGION1,LNDAGRBC1C06,WTRGRCBC1,2039,0.0906
REGION1,LNDAGRBC1C06,WTRGRCBC1,2040,0.0906
REGION1,LNDAGRBC1C06,WTRGRCBC1,2041,0.0906
REGION1,LNDAGRBC1C06,WTRGRCBC1,2042,0.0907
REGION1,LNDAGRBC1C06,WTRGRCBC1,2043,0.0907
REGION1,LNDAGRBC1C06,WTRGRCBC1,2044,0.0908
REGION1,LNDAGRBC1C06,WTRGRCBC1,2045,0.0908
REGION1,LNDAGRBC1C06,WTRGRCBC1,2046,0.0909
REGION1,LNDAGRBC1C06,WTRGRCBC1,2047,0.0909
REGION1,LNDAGRBC1C06,WTRGRCBC1,2048,0.091
REGION1,LNDAGRBC1C06,WTRGRCBC1,2049,0.091
REGION1,LNDAGRBC1C06,WTRGRCBC1,2050,0.0911
REGION1,LNDAGRBC1C06,WTRSURBC1,2020,3.3641
REGION1,LNDAGRBC1C06,WTRSURBC1,2021,3.3645
REGION1,LNDAGRBC1C06,WTRSURBC1,2022,3.365
REGION1,LNDAGRBC1C06,WTRSURBC1,2023,3.3655
REGION1,LNDAGRBC1C06,WTRSURBC1,2024,3.3659
REGION1,LNDAGRBC1C06,WTRSURBC1,2025,3.3665
REGION1,LNDAGRBC1C06,WTRSURBC1,2026,3.367
REGION1,LNDAGRBC1C06,WTRSURBC1,2027,3.3675
REGION1,LNDAGRBC1C06,WTRSURBC1,2028,3.3679
REGION1,LNDAGRBC1C06,WTRSURBC1,2029,3.3685
REGION1,LNDAGRBC1C06,WTRSURBC1,2030,3.3689
REGION1,LNDAGRBC1C06,WTRSURBC1,2031,3.3695
REGION1,LNDAGRBC1C06,WTRSURBC1,2032,3.37
REGION1,LNDAGRBC1C06,WTRSURBC1,2033,3.3705
REGION1,LNDAGRBC1C06,WTRSURBC1,2034,3.3711
REGION1,LNDAGRBC1C06,WTRSURBC1,2035,3.3715
REGION1,LNDAGRBC1C06,WTRSURBC1,2036,3.3721
REGION1,LNDAGRBC1C06,WTRSURBC1,2037,3.3727
REGION1,LNDAGRBC1C06,WTRSURBC1,2038,3.3732
REGION1,LNDAGRBC1C06,WTRSURBC1,2039,3.3737
REGION1,LNDAGRBC1C06,WTRSURBC1,2040,3.3743
REGION1,LNDAGRBC1C06,WTRSURBC1,2041,3.3748
REGION1,LNDAGRBC1C06,WTRSURBC1,2042,3.3754
REGION1,LNDAGRBC1C06,WTRSURBC1,2043,3.3761
REGION1,LNDAGRBC1C06,WTRSURBC1,2044,3.3767
REGION1,LNDAGRBC1C06,WTRSURBC1,2045,3.3772
REGION1,LNDAGRBC1C06,WTRSURBC1,2046,3.3779
REGION1,LNDAGRBC1C06,WTRSURBC1,2047,3.3784
REGION1,LNDAGRBC1C06,WTRSURBC1,2048,3.3791
REGION1,LNDAGRBC1C06,WTRSURBC1,2049,3.3797
REGION1,LNDAGRBC1C06,WTRSURBC1,2050,3.3804
REGION1,LNDAGRBC1C07,LND4PWR,2020,0.1897
REGION1,LNDAGRBC1C07,LND4PWR,2021,0.1918
REGION1,LNDAGRBC1C07,LND4PWR,2022,0.1939
REGION1,LNDAGRBC1C07,LND4PWR,2023,0.1961
REGION1,LNDAGRBC1C07,LND4PWR,2024,0.1982
REGION1,LNDAGRBC1C07,LND4PWR,2025,0.2004
REGION1,LNDAGRBC1C07,LND4PWR,2026,0.2026
REGION1,LNDAGRBC1C07,LND4PWR,2027,0.2048
REGION1,LNDAGRBC1C07,LND4PWR,2028,0.2071
REGION1,LNDAGRBC1C07,LND4PWR,2029,0.2094
REGION1,LNDAGRBC1C07,LND4PWR,2030,0.2117
REGION1,LNDAGRBC1C07,LND4PWR,2031,0.214
REGION1,LNDAGRBC1C07,LND4PWR,2032,0.2164
REGION1,LNDAGRBC1C07,LND4PWR,2033,0.2187
REGION1,LNDAGRBC1C07,LND4PWR,2034,0.2211
REGION1,LNDAGRBC1C07,LND4PWR,2035,0.2236
REGION1,LNDAGRBC1C07,LND4PWR,2036,0.226
REGION1,LNDAGRBC1C07,LND4PWR,2037,0.2285
REGION1,LNDAGRBC1C07,LND4PWR,2038,0.231
REGION1,LNDAGRBC1C07,LND4PWR,2039,0.2336
REGION1,LNDAGRBC1C07,LND4PWR,2040,0.2361
REGION1,LNDAGRBC1C07,LND4PWR,2041,0.2387
REGION1,LNDAGRBC1C07,LND4PWR,2042,0.2414
REGION1,LNDAGRBC1C07,LND4PWR,2043,0.244
REGION1,LNDAGRBC1C07,LND4PWR,2044,0.2467
REGION1,LNDAGRBC1C07,LND4PWR,2045,0.2494
REGION1,LNDAGRBC1C07,LND4PWR,2046,0.2522
REGION1,LNDAGRBC1C07,LND4PWR,2047,0.2549
REGION1,LNDAGRBC1C07,LND4PWR,2048,0.2577
REGION1,LNDAGRBC1C07,LND4PWR,2049,0.2606
REGION1,LNDAGRBC1C07,LND4PWR,2050,0.2634
REGION1,LNDAGRBC1C07,WTREVTBC1,2020,11.3614
REGION1,LNDAGRBC1C07,WTREVTBC1,2021,11.3631
REGION1,LNDAGRBC1C07,WTREVTBC1,2022,11.3648
REGION1,LNDAGRBC1C07,WTREVTBC1,2023,11.3666
REGION1,LNDAGRBC1C07,WTREVTBC1,2024,11.3683
REGION1,LNDAGRBC1C07,WTREVTBC1,2025,11.3702
REGION1,LNDAGRBC1C07,WTREVTBC1,2026,11.372
REGION1,LNDAGRBC1C07,WTREVTBC1,2027,11.3737
REGION1,LNDAGRBC1C07,WTREVTBC1,2028,11.3756
REGION1,LNDAGRBC1C07,WTREVTBC1,2029,11.3776
REGION1,LNDAGRBC1C07,WTREVTBC1,2030,11.3794
REGION1,LNDAGRBC1C07,WTREVTBC1,2031,11.3813
REGION1,LNDAGRBC1C07,WTREVTBC1,2032,11.3833
REGION1,LNDAGRBC1C07,WTREVTBC1,2033,11.3852
REGION1,LNDAGRBC1C07,WTREVTBC1,2034,11.3871
REGION1,LNDAGRBC1C07,WTREVTBC1,2035,11.3892
REGION1,LNDAGRBC1C07,WTREVTBC1,2036,11.3911
REGION1,LNDAGRBC1C07,WTREVTBC1,2037,11.3932
REGION1,LNDAGRBC1C07,WTREVTBC1,2038,11.3953
REGION1,LNDAGRBC1C07,WTREVTBC1,2039,11.3974
REGION1,LNDAGRBC1C07,WTREVTBC1,2040,11.3994
REGION1,LNDAGRBC1C07,WTREVTBC1,2041,11.4016
REGION1,LNDAGRBC1C07,WTREVTBC1,2042,11.4038
REGION1,LNDAGRBC1C07,WTREVTBC1,2043,11.4059
REGION1,LNDAGRBC1C07,WTREVTBC1,2044,11.4081
REGION1,LNDAGRBC1C07,WTREVTBC1,2045,11.4103
REGION1,LNDAGRBC1C07,WTREVTBC1,2046,11.4126
REGION1,LNDAGRBC1C07,WTREVTBC1,2047,11.4148
REGION1,LNDAGRBC1C07,WTREVTBC1,2048,11.4171
REGION1,LNDAGRBC1C07,WTREVTBC1,2049,11.4195
REGION1,LNDAGRBC1C07,WTREVTBC1,2050,11.4218
REGION1,LNDAGRBC1C07,WTRGRCBC1,2020,0.191
REGION1,LNDAGRBC1C07,WTRGRCBC1,2021,0.1911
REGION1,LNDAGRBC1C07,WTRGRCBC1,2022,0.1911
REGION1,LNDAGRBC1C07,WTRGRCBC1,2023,0.1912
REGION1,LNDAGRBC1C07,WTRGRCBC1,2024,0.1913
REGION1,LNDAGRBC1C07,WTRGRCBC1,2025,0.1914
REGION1,LNDAGRBC1C07,WTRGRCBC1,2026,0.1914
REGION1,LNDAGRBC1C07,WTRGRCBC1,2027,0.1915
REGION1,LNDAGRBC1C07,WTRGRCBC1,2028,0.1916
REGION1,LNDAGRBC1C07,WTRGRCBC1,2029,0.1917
REGION1,LNDAGRBC1C07,WTRGRCBC1,2030,0.1917
REGION1,LNDAGRBC1C07,WTRGRCBC1,2031,0.1918
REGION1,LNDAGRBC1C07,WTRGRCBC1,2032,0.1919
REGION1,LNDAGRBC1C07,WTRGRCBC1,2033,0.192
REGION1,LNDAGRBC1C07,WTRGRCBC1,2034,0.1921
REGION1,LNDAGRBC1C07,WTRGRCBC1,2035,0.1922
REGION1,LNDAGRBC1C07,WTRGRCBC1,2036,0.1922
REGION1,LNDAGRBC1C07,WTRGRCBC1,2037,0.1923
REGION1,LNDAGRBC1C07,WTRGRCBC1,2038,0.1924
REGION1,LNDAGRBC1C07,WTRGRCBC1,2039,0.1925
REGION1,LNDAGRBC1C07,WTRGRCBC1,2040,0.1926
REGION1,LNDAGRBC1C07,WTRGRCBC1,2041,0.1927
REGION1,LNDAGRBC1C07,WTRGRCBC1,2042,0.1928
REGION1,LNDAGRBC1C07,WTRGRCBC1,2043,0.1929
REGION1,LNDAGRBC1C07,WTRGRCBC1,2044,0.193
REGION1,LNDAGRBC1C07,WTRGRCBC1,2045,0.1931
REGION1,LNDAGRBC1C07,WTRGRCBC1,2046,0.1932
REGION1,LNDAGRBC1C07,WTRGRCBC1,2047,0.1933
REGION1,LNDAGRBC1C07,WTRGRCBC1,2048,0.1934
REGION1,LNDAGRBC1C07,WTRGRCBC1,2049,0.1935
REGION1,LNDAGRBC1C07,WTRGRCBC1,2050,0.1936
REGION1,LNDAGRBC1C07,WTRSURBC1,2020,5.4243
REGION1,LNDAGRBC1C07,WTRSURBC1,2021,5.4252
REGION1,LNDAGRBC1C07,WTRSURBC1,2022,5.4262
REGION1,LNDAGRBC1C07,WTRSURBC1,2023,5.4272
REGION1,LNDAGRBC1C07,WTRSURBC1,2024,5.4281
REGION1,LNDAGRBC1C07,WTRSURBC1,2025,5.4291
REGION1,LNDAGRBC1C07,WTRSURBC1,2026,5.4301
REGION1,LNDAGRBC1C07,WTRSURBC1,2027,5.4311
REGION1,LNDAGRBC1C07,WTRSURBC1,2028,5.4321
REGION1,LNDAGRBC1C07,WTRSURBC1,2029,5.4332
REGION1,LNDAGRBC1C07,WTRSURBC1,2030,5.4342
REGION1,LNDAGRBC1C07,WTRSURBC1,2031,5.4352
REGION1,LNDAGRBC1C07,WTRSURBC1,2032,5.4363
REGION1,LNDAGRBC1C07,WTRSURBC1,2033,5.4373
REGION1,LNDAGRBC1C07,WTRSURBC1,2034,5.4384
REGION1,LNDAGRBC1C07,WTRSURBC1,2035,5.4395
REGION1,LNDAGRBC1C07,WTRSURBC1,2036,5.4406
REGION1,LNDAGRBC1C07,WTRSURBC1,2037,5.4418
REGION1,LNDAGRBC1C07,WTRSURBC1,2038,5.4429
REGION1,LNDAGRBC1C07,WTRSURBC1,2039,5.444
REGION1,LNDAGRBC1C07,WTRSURBC1,2040,5.4452
REGION1,LNDAGRBC1C07,WTRSURBC1,2041,5.4463
REGION1,LNDAGRBC1C07,WTRSURBC1,2042,5.4475
REGION1,LNDAGRBC1C07,WTRSURBC1,2043,5.4487
REGION1,LNDAGRBC1C07,WTRSURBC1,2044,5.4499
REGION1,LNDAGRBC1C07,WTRSURBC1,2045,5.4512
REGION1,LNDAGRBC1C07,WTRSURBC1,2046,5.4524
REGION1,LNDAGRBC1C07,WTRSURBC1,2047,5.4536
REGION1,LNDAGRBC1C07,WTRSURBC1,2048,5.4549
REGION1,LNDAGRBC1C07,WTRSURBC1,2049,5.4562
REGION1,LNDAGRBC1C07,WTRSURBC1,2050,5.4574
REGION1,LNDALFHIBC1,LALFHIBC1,2020,0.5148
REGION1,LNDALFHIBC1,LALFHIBC1,2021,0.4804
REGION1,LNDALFHIBC1,LALFHIBC1,2022,0.4462
REGION1,LNDALFHIBC1,LALFHIBC1,2023,0.4118
REGION1,LNDALFHIBC1,LALFHIBC1,2024,0.3775
REGION1,LNDALFHIBC1,LALFHIBC1,2025,0.5743
REGION1,LNDALFHIBC1,LALFHIBC1,2026,0.7787
REGION1,LNDALFHIBC1,LALFHIBC1,2027,0.9832
REGION1,LNDALFHIBC1,LALFHIBC1,2028,1.1876
REGION1,LNDALFHIBC1,LALFHIBC1,2029,1.3843
REGION1,LNDALFHIBC1,LALFHIBC1,2030,1.5889
REGION1,LNDALFHIBC1,LALFHIBC1,2031,1.7933
REGION1,LNDALFHIBC1,LALFHIBC1,2032,1.99
REGION1,LNDALFHIBC1,LALFHIBC1,2033,2.1944
REGION1,LNDALFHIBC1,LALFHIBC1,2034,2.3989
REGION1,LNDALFHIBC1,LALFHIBC1,2035,9.8603
REGION1,LNDALFHIBC1,LALFHIBC1,2036,10.5222
REGION1,LNDALFHIBC1,LALFHIBC1,2037,10.7686
REGION1,LNDALFHIBC1,LALFHIBC1,2038,11.0228
REGION1,LNDALFHIBC1,LALFHIBC1,2039,11.2693
REGION1,LNDALFHIBC1,LALFHIBC1,2040,11.2846
REGION1,LNDALFHIBC1,LALFHIBC1,2041,11.3
REGION1,LNDALFHIBC1,LALFHIBC1,2042,11.3154
REGION1,LNDALFHIBC1,LALFHIBC1,2043,11.3231
REGION1,LNDALFHIBC1,LALFHIBC1,2044,11.3385
